Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-3995.608	-4255.497	259.8881	1.818575	0.5453996	1.65457
6	-3995.865	-4255.995	260.1293	1.800118	0.4148821	1.65457
12	-3995.413	-4255.421	260.0084	1.841721	0.5079363	1.594103
18	-3998.003	-4258.09	260.0872	1.848449	0.4782872	1.567812
24	-4004.846	-4265.139	260.2926	1.996495	0.4562391	1.326689
30	-4011.973	-4272.425	260.4518	2.019781	0.4435272	1.194129
36	-3995.772	-4256.169	260.3969	2.049027	0.4441473	1.215076
42	-3981.826	-4241.893	260.0668	1.94341	0.5983661	1.367813
48	-3982.371	-4242.618	260.2472	1.983713	0.4598841	1.367813
54	-3988.894	-4248.982	260.0887	1.922171	0.6101252	1.353801
60	-3968.15	-4228.279	260.129	2.000771	0.5094278	1.381511
66	-3968.42	-4228.639	260.2185	2.007705	0.6053109	1.181572
72	-3986.674	-4246.914	260.2407	2.021279	0.5074973	1.27804
78	-3975.915	-4236.295	260.3799	2.119799	0.5069409	1.071516
84	-3983.037	-4243.49	260.4532	2.096096	0.4773039	1.071516
90	-3991.008	-4251.195	260.1864	2.123002	0.6346217	1.069147
96	-3981.733	-4241.902	260.1696	2.041012	0.5806398	1.225879
102	-3989.606	-4249.531	259.9254	1.909206	0.5450488	1.562185
108	-3987.771	-4247.899	260.1279	1.869668	0.4542278	1.552939
114	-3999.723	-4259.966	260.2428	1.940144	0.4380195	1.435422
120	-3982.474	-4242.564	260.09	1.976813	0.6012301	1.319425
126	-3988.915	-4249.208	260.293	1.980379	0.4704037	1.319425
132	-3998.408	-4258.556	260.148	2.025748	0.6005291	1.232258
138	-3986.433	-4246.291	259.8572	2.044029	0.6898248	1.353922
144	-3984.791	-4244.994	260.2036	2.044029	0.4723999	1.337356
150	-3993.127	-4253.492	260.3649	2.056488	0.5017164	1.150544
156	-3985.717	-4246.037	260.3206	2.009387	0.5439943	1.171282
162	-3994.745	-4255.057	260.3121	2.096259	0.5243707	1.129356
168	-3975.113	-4235.273	260.1607	2.083464	0.6335916	1.130359
174	-3980.261	-4240.612	260.3511	2.115016	0.5137785	1.092414
180	-3996.951	-4257.346	260.3955	2.070389	0.5156728	1.089805
186	-3993.674	-4254.067	260.3927	2.143064	0.4736886	1.089805
192	-3999.147	-4259.393	260.2454	2.230285	0.5464322	1.034398
198	-4002.112	-4262.559	260.4468	2.194789	0.4596918	1.012058
204	-4005.851	-4266.24	260.3884	2.176482	0.5104987	1.002977
210	-3998.996	-4259.493	260.4971	2.176482	0.449701	0.9977831
216	-3994.907	-4255.189	260.2818	2.236943	0.5581892	0.973504
222	-3993.453	-4253.82	260.367	2.261214	0.5243944	0.9132655
228	-4002.196	-4262.558	260.362	2.272544	0.5173821	0.9187071
234	-3994.57	-4254.69	260.12	2.022929	0.5378567	1.33508
240	-3992.051	-4251.967	259.9159	1.92446	0.4980769	1.613037
246	-3978.292	-4238.772	260.4803	1.968039	0.4217484	1.247478
252	-3977.907	-4238.106	260.1995	1.944503	0.4217484	1.487675
258	-3980.495	-4240.853	260.3583	1.944503	0.4230406	1.363514
264	-3975.895	-4236.233	260.3382	2.017438	0.4689958	1.254186
270	-3971.907	-4232.176	260.2684	2.011325	0.5773679	1.170754
276	-3980.305	-4240.658	260.3536	2.044546	0.4301359	1.276199
282	-3991.408	-4251.452	260.0444	2.128961	0.6499713	1.172822
288	-3991.397	-4251.63	260.2327	2.219242	0.5793622	1.008589
294	-3997.752	-4258.138	260.386	2.217473	0.5502328	0.8955045
300	-3994.624	-4255.145	260.5208	2.275496	0.4208066	0.9246698
306	-3996.934	-4257.338	260.4046	2.331222	0.4881877	0.8578216
312	-3996.983	-4257.329	260.3463	2.171469	0.4881877	1.083706
318	-3995.313	-4255.697	260.3831	2.006837	0.5277103	1.141068
324	-3983.81	-4244.259	260.4487	2.23423	0.4996186	0.8970765
330	-3978.803	-4239.324	260.5214	2.224062	0.4483932	0.9252766
336	-3990.11	-4250.382	260.2726	2.077532	0.6402116	1.022681
342	-3996.846	-4256.733	259.8863	1.859529	0.5816618	1.58641
348	-4023.569	-4283.709	260.1408	1.863036	0.5532559	1.425346
354	-3994.578	-4254.681	260.1038	2.101872	0.6413951	1.154927
360	-3974.676	-4235.034	260.3579	2.066822	0.4967189	1.154927
366	-3990.637	-4250.742	260.1045	1.967623	0.5540732	1.371258
372	-3986.59	-4246.381	259.7906	1.925681	0.6048138	1.5832
378	-3988.589	-4248.529	259.9406	1.927045	0.6048138	1.470652
384	-3995.602	-4255.525	259.9228	1.920432	0.5777776	1.51882
390	-3992.835	-4252.75	259.9153	1.942121	0.5269473	1.566348
396	-3994.646	-4254.393	259.7473	1.944162	0.6505467	1.554141
402	-3993.665	-4253.997	260.3314	1.805707	0.4337673	1.476203
408	-3991.789	-4251.572	259.7834	1.788962	0.5573894	1.736679
414	-3989.15	-4248.999	259.8486	1.84924	0.5055968	1.706133
420	-3986.158	-4246.291	260.1336	1.833054	0.4742722	1.549991
426	-3994.123	-4254.234	260.1108	1.875678	0.5438373	1.44983
432	-3989.343	-4249.612	260.2694	2.070693	0.579388	1.114379
438	-3990.902	-4251.123	260.221	2.106469	0.5879159	1.114379
444	-3985.521	-4245.425	259.9044	1.923286	0.6388462	1.46438
450	-3989.676	-4249.709	260.033	1.919595	0.6142114	1.395036
456	-3989.598	-4249.829	260.2307	1.917296	0.4661166	1.423991
462	-3992.494	-4252.704	260.2101	1.906197	0.4963292	1.408827
468	-4006.932	-4267.313	260.3808	1.97475	0.5082438	1.198565
474	-4009.734	-4270.341	260.607	2.131278	0.4446282	0.9402245
480	-3991.488	-4251.775	260.2872	2.237983	0.5506576	0.9787434
486	-3991.351	-4251.572	260.2217	2.089924	0.5682365	1.154756
492	-3997.288	-4257.625	260.3361	1.998178	0.5682365	1.1347
498	-3983.089	-4243.279	260.1903	2.145244	0.613082	1.073274
504	-3987.851	-4248.188	260.3367	2.10609	0.464522	1.186937
510	-3989.16	-4249.608	260.4471	2.062134	0.464522	1.128403
516	-3990.989	-4251.357	260.3687	2.120522	0.556111	1.006523
522	-3987.614	-4247.897	260.2832	2.136134	0.556111	1.073862
528	-3990.951	-4251.068	260.1169	2.05412	0.6385485	1.188592
534	-3996.267	-4256.67	260.4036	1.960411	0.4215717	1.316865
540	-3993.754	-4254.067	260.3128	1.985466	0.510552	1.243863
546	-4002.881	-4262.839	259.9575	1.958387	0.6274172	1.409001
552	-4006.465	-4266.534	260.0688	1.863965	0.5078613	1.5335
558	-4003.492	-4263.558	260.0661	1.8484	0.519112	1.5335
564	-4013.345	-4272.738	259.3927	1.702889	0.5310903	2.087627
